chrom	start	end	GC	geneNum
8	10000000	10100000	0.40889	3
8	10100000	10200000	0.42827	2
8	10200000	10300000	0.41966	2
8	10300000	10400000	0.45283	2
8	10400000	10500000	0.43962	8
8	10500000	10600000	0.48161	2
8	10600000	10700000	0.50879	4
8	10700000	10800000	0.4579	6
8	10800000	10900000	0.44489	6
8	10900000	11000000	0.48898	1
8	11000000	11100000	0.48659	3
8	11100000	11200000	0.40378	6
8	11200000	11300000	0.42569	7
8	11300000	11400000	0.41292	8
8	11400000	11500000	0.49402	4
8	11500000	11600000	0.48754	3
8	11600000	11700000	0.46869	2
8	11700000	11800000	0.47971	5
8	11800000	11900000	0.47461	4
8	11900000	12000000	0.45756	8
8	12000000	12100000	0.40898	8
8	12100000	12200000	0.44468	10
8	12200000	12300000	0.43668	2
8	12300000	12400000	0.39485	8
8	12400000	12500000	0.4689	8
8	12500000	12600000	0.44082	4
8	12600000	12700000	0.4686	10
8	12700000	12800000	0.41188	7
8	12800000	12900000	0.40352	2
8	12900000	13000000	0.41331	2
8	13000000	13100000	0.42392	3
8	13100000	13200000	0.41385	3
8	13200000	13300000	0.38482	2
8	13300000	13400000	0.38485	3
8	13400000	13500000	0.37623	1
8	13500000	13600000	0.36214	4
8	13600000	13700000	0.36464	3
8	13700000	13800000	0.36787	2
8	13800000	13900000	0.35992	1
8	13900000	14000000	0.36046	1
8	14000000	14100000	0.35022	2
8	14100000	14200000	0.3589	2
8	14200000	14300000	0.34672	1
8	14300000	14400000	0.34685	4
8	14400000	14500000	0.34999	2
8	14500000	14600000	0.34487	1
8	14600000	14700000	0.34501	2
8	14700000	14800000	0.3494	1
8	14800000	14900000	0.36035	3
8	14900000	15000000	0.35067	1
8	15000000	15100000	0.36792	1
8	15100000	15200000	0.37417	1
8	15200000	15300000	0.36726	1
8	15300000	15400000	0.3696	1
8	15400000	15500000	0.38459	1
8	15500000	15600000	0.3833	1
8	15600000	15700000	0.36381	2
8	15700000	15800000	0.35795	1
8	15800000	15900000	0.36846	2
8	15900000	16000000	0.38243	3
8	16000000	16100000	0.37564	1
8	16100000	16200000	0.3589	1
8	16200000	16300000	0.35872	2
8	16300000	16400000	0.35092	2
8	16400000	16500000	0.35666	1
8	16500000	16600000	0.3446	2
8	16600000	16700000	0.35889	2
8	16700000	16800000	0.38354	1
8	16800000	16900000	0.36671	2
8	16900000	17000000	0.37806	2
8	17000000	17100000	0.37328	3
8	17100000	17200000	0.38398	4
8	17200000	17300000	0.36593	5
8	17300000	17400000	0.40647	2
8	17400000	17500000	0.40091	5
8	17500000	17600000	0.41354	5
8	17600000	17700000	0.42425	4
8	17700000	17800000	0.40627	3
8	17800000	17900000	0.38316	5
8	17900000	18000000	0.37302	3
8	18000000	18100000	0.3944	4
8	18100000	18200000	0.39356	2
8	18200000	18300000	0.3921	2
8	18300000	18400000	0.38752	5
8	18400000	18500000	0.40196	1
8	18500000	18600000	0.39713	1
8	18600000	18700000	0.39736	1
8	18700000	18800000	0.38644	3
8	18800000	18900000	0.40172	3
8	18900000	19000000	0.39972	3
8	19000000	19100000	0.42255	5
8	19100000	19200000	0.4073	2
8	19200000	19300000	0.40776	5
8	19300000	19400000	0.42698	2
8	19400000	19500000	0.43126	1
8	19500000	19600000	0.41093	1
8	19600000	19700000	0.41278	2
8	19700000	19800000	0.40339	1
8	19800000	19900000	0.41709	1
8	19900000	20000000	0.3981	1
8	20000000	20100000	0.40727	1
8	20100000	20200000	0.43615	4
8	20200000	20300000	0.47038	5
8	20300000	20400000	0.44857	2
8	20400000	20500000	0.45105	0
8	20500000	20600000	0.43075	1
8	20600000	20700000	0.41814	1
8	20700000	20800000	0.42636	1
8	20800000	20900000	0.42188	0
8	20900000	21000000	0.43555	6
8	21000000	21100000	0.44053	2
8	21100000	21200000	0.43973	3
8	21200000	21300000	0.4168	2
8	21300000	21400000	0.43151	1
8	21400000	21500000	0.44405	0
8	21500000	21600000	0.43708	0
8	21600000	21700000	0.47679	1
8	21700000	21800000	0.5247	2
8	21800000	21900000	0.48553	1
8	21900000	22000000	0.42327	2
8	22000000	22100000	0.51825	5
8	22100000	22200000	0.56255	10
8	22200000	22300000	0.4903	6
8	22300000	22400000	0.44993	3
8	22400000	22500000	0.42685	5
8	22500000	22600000	0.48844	8
8	22600000	22700000	0.51156	10
8	22700000	22800000	0.5167	3
8	22800000	22900000	0.46754	3
8	22900000	23000000	0.47441	4
8	23000000	23100000	0.46135	7
8	23100000	23200000	0.46195	6
8	23200000	23300000	0.46234	8
8	23300000	23400000	0.48536	3
8	23400000	23500000	0.45045	6
8	23500000	23600000	0.45476	2
8	23600000	23700000	0.4142	3
8	23700000	23800000	0.44634	3
8	23800000	23900000	0.39528	3
8	23900000	24000000	0.40307	0
8	24000000	24100000	0.36893	1
8	24100000	24200000	0.36869	1
8	24200000	24300000	0.37791	2
8	24300000	24400000	0.35908	3
8	24400000	24500000	0.36824	4
8	24500000	24600000	0.37586	3
8	24600000	24700000	0.3776	1
8	24700000	24800000	0.38398	1
8	24800000	24900000	0.38556	1
8	24900000	25000000	0.41554	7
8	25000000	25100000	0.41484	2
8	25100000	25200000	0.41498	3
8	25200000	25300000	0.42054	2
8	25300000	25400000	0.42326	2
8	25400000	25500000	0.39506	5
8	25500000	25600000	0.42196	3
8	25600000	25700000	0.41713	1
8	25700000	25800000	0.37873	1
8	25800000	25900000	0.40969	3
8	25900000	26000000	0.41955	1
8	26000000	26100000	0.44232	1
8	26100000	26200000	0.43168	1
8	26200000	26300000	0.43486	2
8	26300000	26400000	0.38409	3
8	26400000	26500000	0.43881	4
8	26500000	26600000	0.44549	4
8	26600000	26700000	0.45499	1
8	26700000	26800000	0.41273	2
8	26800000	26900000	0.39861	2
8	26900000	27000000	0.37658	0
8	27000000	27100000	0.40068	5
8	27100000	27200000	0.38709	1
8	27200000	27300000	0.43812	3
8	27300000	27400000	0.46499	2
8	27400000	27500000	0.47952	4
8	27500000	27600000	0.48022	4
8	27600000	27700000	0.46388	5
8	27700000	27800000	0.40924	7
8	27800000	27900000	0.4236	5
8	27900000	28000000	0.48788	4
8	28000000	28100000	0.44496	2
8	28100000	28200000	0.40306	1
8	28200000	28300000	0.43078	4
8	28300000	28400000	0.4691	5
8	28400000	28500000	0.44957	7
8	28500000	28600000	0.37721	3
8	28600000	28700000	0.44231	2
8	28700000	28800000	0.44401	4
8	28800000	28900000	0.40599	4
8	28900000	29000000	0.36741	3
8	29000000	29100000	0.41695	5
8	29100000	29200000	0.41314	2
8	29200000	29300000	0.42069	3
8	29300000	29400000	0.45336	4
8	29400000	29500000	0.41553	0
8	29500000	29600000	0.44106	4
8	29600000	29700000	0.41853	2
8	29700000	29800000	0.42383	2
8	29800000	29900000	0.43239	2
8	29900000	30000000	0.40963	3
8	30000000	30100000	0.42684	6
8	30100000	30200000	0.41935	8
8	30200000	30300000	0.4486	4
8	30300000	30400000	0.43147	5
8	30400000	30500000	0.40675	1
8	30500000	30600000	0.43972	4
8	30600000	30700000	0.40817	4
8	30700000	30800000	0.44132	4
8	30800000	30900000	0.3789	2
8	30900000	31000000	0.40603	4
8	31000000	31100000	0.36542	2
8	31100000	31200000	0.37429	3
8	31200000	31300000	0.40834	2
8	31300000	31400000	0.38274	2
8	31400000	31500000	0.38694	1
8	31500000	31600000	0.36965	2
8	31600000	31700000	0.38316	1
8	31700000	31800000	0.36857	1
8	31800000	31900000	0.37218	2
8	31900000	32000000	0.37206	1
8	32000000	32100000	0.37332	2
8	32100000	32200000	0.38944	3
8	32200000	32300000	0.38352	2
8	32300000	32400000	0.38523	1
8	32400000	32500000	0.39506	2
8	32500000	32600000	0.38284	1
8	32600000	32700000	0.36752	2
8	32700000	32800000	0.38066	1
8	32800000	32900000	0.37769	1
8	32900000	33000000	0.38202	2
8	33000000	33100000	0.38082	4
8	33100000	33200000	0.37995	0
8	33200000	33300000	0.39525	1
8	33300000	33400000	0.39975	3
8	33400000	33500000	0.43277	4
8	33500000	33600000	0.46695	9
8	33600000	33700000	0.43763	3
8	33700000	33800000	0.42256	3
8	33800000	33900000	0.38422	2
8	33900000	34000000	0.39388	3
8	34000000	34100000	0.3962	2
8	34100000	34200000	0.38338	1
8	34200000	34300000	0.37263	3
8	34300000	34400000	0.36032	2
8	34400000	34500000	0.37762	0
8	34500000	34600000	0.38045	0
8	34600000	34700000	0.36397	0
8	34700000	34800000	0.36549	1
8	34800000	34900000	0.3779	2
8	34900000	35000000	0.37958	0
8	35000000	35100000	0.37352	1
8	35100000	35200000	0.36451	0
8	35200000	35300000	0.37787	2
8	35300000	35400000	0.37857	1
8	35400000	35500000	0.37487	1
8	35500000	35600000	0.39181	2
8	35600000	35700000	0.39002	2
8	35700000	35800000	0.39794	2
8	35800000	35900000	0.38472	1
8	35900000	36000000	0.39525	1
8	36000000	36100000	0.38845	2
8	36100000	36200000	0.37194	2
8	36200000	36300000	0.3914	3
8	36300000	36400000	0.3892	4
8	36400000	36500000	0.38107	1
8	36500000	36600000	0.38934	2
8	36600000	36700000	0.37956	1
8	36700000	36800000	0.38174	4
8	36800000	36900000	0.3723	2
8	36900000	37000000	0.38967	2
8	37000000	37100000	0.40767	2
8	37100000	37200000	0.41261	0
8	37200000	37300000	0.42708	0
8	37300000	37400000	0.44302	1
8	37400000	37500000	0.42417	3
8	37500000	37600000	0.47859	4
8	37600000	37700000	0.46046	4
8	37700000	37800000	0.47094	7
8	37800000	37900000	0.50673	4
8	37900000	38000000	0.47794	5
8	38000000	38100000	0.46483	4
8	38100000	38200000	0.44551	8
8	38200000	38300000	0.41401	7
8	38300000	38400000	0.39832	4
8	38400000	38500000	0.4891	5
8	38500000	38600000	0.46118	2
8	38600000	38700000	0.44575	3
8	38700000	38800000	0.4435	4
8	38800000	38900000	0.42395	3
8	38900000	39000000	0.46259	5
8	39000000	39100000	0.37361	2
8	39100000	39200000	0.38609	3
8	39200000	39300000	0.36183	1
8	39300000	39400000	0.36353	2
8	39400000	39500000	0.36814	2
8	39500000	39600000	0.33937	3
8	39600000	39700000	0.34567	1
8	39700000	39800000	0.34509	2
8	39800000	39900000	0.37881	3
8	39900000	40000000	0.41251	6
8	40000000	40100000	0.40285	1
8	40100000	40200000	0.39311	4
8	40200000	40300000	0.37505	1
8	40300000	40400000	0.40499	2
8	40400000	40500000	0.41616	1
8	40500000	40600000	0.39471	2
8	40600000	40700000	0.39073	1
8	40700000	40800000	0.4085	1
8	40800000	40900000	0.43878	1
8	40900000	41000000	0.43501	1
8	41000000	41100000	0.4157	1
8	41100000	41200000	0.45708	0
8	41200000	41300000	0.45568	5
8	41300000	41400000	0.44462	1
8	41400000	41500000	0.42606	3
8	41500000	41600000	0.43996	7
8	41600000	41700000	0.51465	7
8	41700000	41800000	0.49084	2
8	41800000	41900000	0.48111	4
8	41900000	42000000	0.40332	1
8	42000000	42100000	0.40857	2
8	42100000	42200000	0.4579	7
8	42200000	42300000	0.46834	3
8	42300000	42400000	0.43669	5
8	42400000	42500000	0.45616	3
8	42500000	42600000	0.42974	3
8	42600000	42700000	0.44864	1
8	42700000	42800000	0.44902	4
8	42800000	42900000	0.43205	6
8	42900000	43000000	0.40572	2
8	43000000	43100000	0.42462	5
8	43100000	43200000	0.43891	3
8	43200000	43300000	0.39955	10
8	43300000	43400000	0.378	5
8	43400000	43500000	0.39025	2
8	43500000	43600000	0.45672	5
8	43600000	43700000	0.3723	2
8	43700000	43800000	0.37406	0
8	43800000	43900000	0.37696	0
8	43900000	44000000	0.3716803591899121	0
8	44000000	44100000	0.39119475971987444	0
8	44100000	44200000	0.39111	0
8	44200000	44300000	0.39127127127127126	0
8	44300000	44400000	0.3909	0
8	44400000	44500000	0.3912	0
8	44500000	44600000	0.39093	0
8	44600000	44700000	0.39112	0
8	44700000	44800000	0.39102	0
8	44800000	44900000	0.39103	0
8	44900000	45000000	0.39149	0
8	45000000	45100000	0.39127	0
8	45100000	45200000	0.3916916916916917	0
8	45200000	45300000	0.39129	0
8	45300000	45400000	0.3918018018018018	0
8	45400000	45500000	0.39181	0
8	45500000	45600000	0.3916016016016016	0
8	45600000	45700000	0.39195	0
8	45700000	45800000	0.39213	0
8	45800000	45900000	0.39138210328516815	0
8	45900000	46000000	0.3718842372997869	0
8	46000000	46100000	0.43145	1
8	46100000	46200000	0.53112	0
8	46200000	46300000	0.52939	0
8	46300000	46400000	0.44478	0
8	46400000	46500000	0.46948	0
8	46500000	46600000	0.37101	2
8	46600000	46700000	0.40974	3
8	46700000	46800000	0.38438	2
8	46800000	46900000	0.41418	9
8	46900000	47000000	0.43969	4
8	47000000	47100000	0.39562	2
8	47100000	47200000	0.41997	9
8	47200000	47300000	0.41633	2
8	47300000	47400000	0.40402	1
8	47400000	47500000	0.39682	1
8	47500000	47600000	0.4003	5
8	47600000	47700000	0.41328	2
8	47700000	47800000	0.44566	3
8	47800000	47900000	0.4167	2
8	47900000	48000000	0.43743	4
8	48000000	48100000	0.42285	1
8	48100000	48200000	0.44883	1
8	48200000	48300000	0.42174	1
8	48300000	48400000	0.43132	4
8	48400000	48500000	0.44268	1
8	48500000	48600000	0.44148	5
8	48600000	48700000	0.43206	4
8	48700000	48800000	0.41704	1
8	48800000	48900000	0.42714	1
8	48900000	49000000	0.40238	4
8	49000000	49100000	0.38751	3
8	49100000	49200000	0.36745	1
8	49200000	49300000	0.36574	1
8	49300000	49400000	0.3639	2
8	49400000	49500000	0.37813	1
8	49500000	49600000	0.36217	2
8	49600000	49700000	0.37145	0
8	49700000	49800000	0.37185	1
8	49800000	49900000	0.3596	1
8	49900000	50000000	0.36453	3
8	50000000	50100000	0.35864	1
8	50100000	50200000	0.37187	1
8	50200000	50300000	0.35238	1
8	50300000	50400000	0.36464	2
8	50400000	50500000	0.35899	2
8	50500000	50600000	0.3519	1
8	50600000	50700000	0.35715	1
8	50700000	50800000	0.34631	2
8	50800000	50900000	0.35072	1
8	50900000	51000000	0.3556	0
8	51000000	51100000	0.35502	1
8	51100000	51200000	0.37033	0
8	51200000	51300000	0.37173	1
8	51300000	51400000	0.38699	2
8	51400000	51500000	0.38259	2
8	51500000	51600000	0.38101	1
8	51600000	51700000	0.38572	1
8	51700000	51800000	0.39399	2
8	51800000	51900000	0.3719	5
8	51900000	52000000	0.402	4
8	52000000	52100000	0.39942	2
8	52100000	52200000	0.39782	3
8	52200000	52300000	0.38388	2
8	52300000	52400000	0.39937	3
8	52400000	52500000	0.40459	1
8	52500000	52600000	0.41163	1
8	52600000	52700000	0.36451	1
8	52700000	52800000	0.41083	3
8	52800000	52900000	0.39502	0
8	52900000	53000000	0.41166	2
8	53000000	53100000	0.39392	0
8	53100000	53200000	0.38293	2
8	53200000	53300000	0.40238	2
8	53300000	53400000	0.38565	3
8	53400000	53500000	0.40981	2
8	53500000	53600000	0.41997	4
8	53600000	53700000	0.41078	0
8	53700000	53800000	0.39807	2
8	53800000	53900000	0.41342	4
8	53900000	54000000	0.4035	4
8	54000000	54100000	0.41541	4
8	54100000	54200000	0.4283	5
8	54200000	54300000	0.43738	1
8	54300000	54400000	0.41571	3
8	54400000	54500000	0.42389	4
8	54500000	54600000	0.39702	2
8	54600000	54700000	0.37539	2
8	54700000	54800000	0.37555	1
8	54800000	54900000	0.38249	1
8	54900000	55000000	0.38605	0
8	55000000	55100000	0.39662	1
8	55100000	55200000	0.39763	3
8	55200000	55300000	0.39792	1
8	55300000	55400000	0.4015	1
8	55400000	55500000	0.41621	2
8	55500000	55600000	0.39801	2
8	55600000	55700000	0.40606	1
8	55700000	55800000	0.39176	3
8	55800000	55900000	0.43505	3
8	55900000	56000000	0.42854	3
8	56000000	56100000	0.43067	6
8	56100000	56200000	0.40607	4
8	56200000	56300000	0.3979	4
8	56300000	56400000	0.39783	2
8	56400000	56500000	0.39536	4
8	56500000	56600000	0.41349	4
8	56600000	56700000	0.38332	1
8	56700000	56800000	0.37007	1
8	56800000	56900000	0.37944	0
8	56900000	57000000	0.39739	2
8	57000000	57100000	0.39437	0
8	57100000	57200000	0.38448	2
8	57200000	57300000	0.43528	5
8	57300000	57400000	0.42543	2
8	57400000	57500000	0.38261	2
8	57500000	57600000	0.38658	2
8	57600000	57700000	0.37919	1
8	57700000	57800000	0.3793	2
8	57800000	57900000	0.37984	3
8	57900000	58000000	0.38326	3
8	58000000	58100000	0.40076	3
8	58100000	58200000	0.41023	3
8	58200000	58300000	0.38586	4
8	58300000	58400000	0.37709	0
8	58400000	58500000	0.38824	3
8	58500000	58600000	0.38059	5
8	58600000	58700000	0.3979	1
8	58700000	58800000	0.3875	0
8	58800000	58900000	0.36932	2
8	58900000	59000000	0.38115	2
8	59000000	59100000	0.37583	1
8	59100000	59200000	0.37542	3
8	59200000	59300000	0.366	0
8	59300000	59400000	0.37701	0
8	59400000	59500000	0.36468	1
8	59500000	59600000	0.35148	2
8	59600000	59700000	0.35006	2
8	59700000	59800000	0.35791	1
8	59800000	59900000	0.35932	2
8	59900000	60000000	0.36726	0
8	60000000	60100000	0.3772	1
8	60100000	60200000	0.37956	3
8	60200000	60300000	0.40079	2
8	60300000	60400000	0.40308	2
8	60400000	60500000	0.42049	1
8	60500000	60600000	0.39683	3
8	60600000	60700000	0.41455	4
8	60700000	60800000	0.39879	1
8	60800000	60900000	0.40386	3
8	60900000	61000000	0.44432	5
8	61000000	61100000	0.42728	1
8	61100000	61200000	0.40557	1
8	61200000	61300000	0.39366	3
8	61300000	61400000	0.39343	2
8	61400000	61500000	0.39596	1
8	61500000	61600000	0.39286	3
8	61600000	61700000	0.37068	2
8	61700000	61800000	0.39468	4
8	61800000	61900000	0.38444	3
8	61900000	62000000	0.36834	2
8	62000000	62100000	0.364	0
8	62100000	62200000	0.37235	3
8	62200000	62300000	0.37565	2
8	62300000	62400000	0.36781	1
8	62400000	62500000	0.36785	3
8	62500000	62600000	0.37009	1
8	62600000	62700000	0.38134	2
8	62700000	62800000	0.36716	1
8	62800000	62900000	0.37661	3
8	62900000	63000000	0.38937	1
8	63000000	63100000	0.39113	5
8	63100000	63200000	0.4064	3
8	63200000	63300000	0.39558	3
8	63300000	63400000	0.39814	1
8	63400000	63500000	0.37646	3
8	63500000	63600000	0.38236	1
8	63600000	63700000	0.36178	3
8	63700000	63800000	0.36741	3
8	63800000	63900000	0.36389	2
8	63900000	64000000	0.34928	1
8	64000000	64100000	0.34724	1
8	64100000	64200000	0.37548	1
8	64200000	64300000	0.34993	1
8	64300000	64400000	0.37617	4
8	64400000	64500000	0.39292	1
8	64500000	64600000	0.37565	5
8	64600000	64700000	0.37757	1
8	64700000	64800000	0.37775	3
8	64800000	64900000	0.37336	2
8	64900000	65000000	0.36837	1
8	65000000	65100000	0.3758	0
8	65100000	65200000	0.38867	2
8	65200000	65300000	0.38508	0
8	65300000	65400000	0.38892	1
8	65400000	65500000	0.38978	0
8	65500000	65600000	0.40636	3
8	65600000	65700000	0.41995	2
8	65700000	65800000	0.38294	3
8	65800000	65900000	0.38675	2
8	65900000	66000000	0.41161	0
8	66000000	66100000	0.40678	1
8	66100000	66200000	0.41122	5
8	66200000	66300000	0.41347	0
8	66300000	66400000	0.4038	1
8	66400000	66500000	0.41906	8
8	66500000	66600000	0.41507	4
8	66600000	66700000	0.40595	5
8	66700000	66800000	0.41776	3
8	66800000	66900000	0.38932	3
8	66900000	67000000	0.41066	6
8	67000000	67100000	0.39052	4
8	67100000	67200000	0.38023	3
8	67200000	67300000	0.37187	1
8	67300000	67400000	0.41582	3
8	67400000	67500000	0.39604	2
8	67500000	67600000	0.39597	2
8	67600000	67700000	0.40464	1
8	67700000	67800000	0.40757	2
8	67800000	67900000	0.38734	1
8	67900000	68000000	0.38753	1
8	68000000	68100000	0.36459	2
8	68100000	68200000	0.36638	2
8	68200000	68300000	0.37828	3
8	68300000	68400000	0.37613	2
8	68400000	68500000	0.37561	1
8	68500000	68600000	0.35214	2
8	68600000	68700000	0.371	2
8	68700000	68800000	0.36706	1
8	68800000	68900000	0.37184	3
8	68900000	69000000	0.37091	1
8	69000000	69100000	0.36072	1
8	69100000	69200000	0.37132	4
8	69200000	69300000	0.37606	0
8	69300000	69400000	0.41139	0
8	69400000	69500000	0.38289	3
8	69500000	69600000	0.40069	1
8	69600000	69700000	0.40695	2
8	69700000	69800000	0.39469	4
8	69800000	69900000	0.4163	4
8	69900000	70000000	0.43659	5
8	70000000	70100000	0.45774	2
8	70100000	70200000	0.39961	2
8	70200000	70300000	0.37593	2
8	70300000	70400000	0.37016	2
8	70400000	70500000	0.405	6
8	70500000	70600000	0.39736	3
8	70600000	70700000	0.39503	6
8	70700000	70800000	0.37531	3
8	70800000	70900000	0.37416	1
8	70900000	71000000	0.38477	1
8	71000000	71100000	0.38331	1
8	71100000	71200000	0.39045	3
8	71200000	71300000	0.37852	3
8	71300000	71400000	0.36906	1
8	71400000	71500000	0.37818	2
8	71500000	71600000	0.37457	1
8	71600000	71700000	0.39015	1
8	71700000	71800000	0.37864	2
8	71800000	71900000	0.39442	4
8	71900000	72000000	0.38148	1
8	72000000	72100000	0.36891	2
8	72100000	72200000	0.39309	2
8	72200000	72300000	0.38135	2
8	72300000	72400000	0.38595	1
8	72400000	72500000	0.37804	2
8	72500000	72600000	0.37518	1
8	72600000	72700000	0.38353	3
8	72700000	72800000	0.39386	2
8	72800000	72900000	0.39125	2
8	72900000	73000000	0.40313	2
8	73000000	73100000	0.40473	6
8	73100000	73200000	0.42221	1
8	73200000	73300000	0.40822	6
8	73300000	73400000	0.42887	4
8	73400000	73500000	0.41794	2
8	73500000	73600000	0.36807	3
8	73600000	73700000	0.37471	4
8	73700000	73800000	0.39695	4
8	73800000	73900000	0.40266	5
8	73900000	74000000	0.4233	6
8	74000000	74100000	0.41459	6
8	74100000	74200000	0.41609	2
8	74200000	74300000	0.40031	2
8	74300000	74400000	0.39371	4
8	74400000	74500000	0.36948	1
8	74500000	74600000	0.37719	4
8	74600000	74700000	0.37539	3
8	74700000	74800000	0.37361	3
8	74800000	74900000	0.36633	5
8	74900000	75000000	0.36956	1
8	75000000	75100000	0.34857	2
8	75100000	75200000	0.35214	2
8	75200000	75300000	0.36609	1
8	75300000	75400000	0.36731	3
8	75400000	75500000	0.36799	1
8	75500000	75600000	0.3441	1
8	75600000	75700000	0.36222	0
8	75700000	75800000	0.35535	0
8	75800000	75900000	0.34146	0
8	75900000	76000000	0.34446	0
8	76000000	76100000	0.34633	0
8	76100000	76200000	0.342	1
8	76200000	76300000	0.33881	2
8	76300000	76400000	0.34812	1
8	76400000	76500000	0.35747	4
8	76500000	76600000	0.35587	3
8	76600000	76700000	0.35957	3
8	76700000	76800000	0.35875	2
8	76800000	76900000	0.37133	1
8	76900000	77000000	0.36849	3
8	77000000	77100000	0.37157	3
8	77100000	77200000	0.34665	0
8	77200000	77300000	0.34481	0
8	77300000	77400000	0.33578	1
8	77400000	77500000	0.33422	1
8	77500000	77600000	0.33508	1
8	77600000	77700000	0.34681	0
8	77700000	77800000	0.3407	0
8	77800000	77900000	0.35395	0
8	77900000	78000000	0.35233	0
8	78000000	78100000	0.34497	0
8	78100000	78200000	0.36243	1
8	78200000	78300000	0.34622	1
8	78300000	78400000	0.3568	2
8	78400000	78500000	0.34517	1
8	78500000	78600000	0.35108	2
8	78600000	78700000	0.35364	5
8	78700000	78800000	0.35352	4
8	78800000	78900000	0.36252	3
8	78900000	79000000	0.35687	1
8	79000000	79100000	0.3549	0
8	79100000	79200000	0.36601	0
8	79200000	79300000	0.36386	1
8	79300000	79400000	0.37793	1
8	79400000	79500000	0.37421	0
8	79500000	79600000	0.36728	2
8	79600000	79700000	0.38803	1
8	79700000	79800000	0.42044	4
8	79800000	79900000	0.42049	4
8	79900000	80000000	0.37724	4
8	80000000	80100000	0.39803	4
8	80100000	80200000	0.41314	2
8	80200000	80300000	0.44595	5
8	80300000	80400000	0.41525	4
8	80400000	80500000	0.41794	5
8	80500000	80600000	0.39849	8
8	80600000	80700000	0.41894	3
8	80700000	80800000	0.40091	3
8	80800000	80900000	0.39948	3
8	80900000	81000000	0.41948	2
8	81000000	81100000	0.4002	3
8	81100000	81200000	0.3902	3
8	81200000	81300000	0.38317	6
8	81300000	81400000	0.38014	0
8	81400000	81500000	0.36937	4
8	81500000	81600000	0.38647	4
8	81600000	81700000	0.38389	7
8	81700000	81800000	0.37986	4
8	81800000	81900000	0.36942	4
8	81900000	82000000	0.37412	1
8	82000000	82100000	0.35939	2
8	82100000	82200000	0.35627	2
8	82200000	82300000	0.34304	2
8	82300000	82400000	0.3556	1
8	82400000	82500000	0.34553	1
8	82500000	82600000	0.33958	2
8	82600000	82700000	0.3362	2
8	82700000	82800000	0.33615	1
8	82800000	82900000	0.33782	2
8	82900000	83000000	0.34121	3
8	83000000	83100000	0.35416	1
8	83100000	83200000	0.34357	1
8	83200000	83300000	0.35512	2
8	83300000	83400000	0.35244	0
8	83400000	83500000	0.34664	1
8	83500000	83600000	0.35551	0
8	83600000	83700000	0.35092	0
8	83700000	83800000	0.35045	0
8	83800000	83900000	0.36076	0
8	83900000	84000000	0.3524	1
8	84000000	84100000	0.35988	1
8	84100000	84200000	0.35268	4
8	84200000	84300000	0.35179	2
8	84300000	84400000	0.35121	1
8	84400000	84500000	0.34803	1
8	84500000	84600000	0.34098	1
8	84600000	84700000	0.35918	3
8	84700000	84800000	0.35757	1
8	84800000	84900000	0.3627	3
8	84900000	85000000	0.36446	3
8	85000000	85100000	0.37346	1
8	85100000	85200000	0.38209	4
8	85200000	85300000	0.40365	5
8	85300000	85400000	0.37692	2
8	85400000	85500000	0.3844	4
8	85500000	85600000	0.37726	1
8	85600000	85700000	0.42251876304070257	4
8	85700000	85800000	0.4675674415351256	6
8	85800000	85900000	0.40511	5
8	85900000	86000000	0.37498	3
8	86000000	86100000	0.38924	5
8	86100000	86200000	0.39435	3
8	86200000	86300000	0.37727	2
8	86300000	86400000	0.38546	3
8	86400000	86500000	0.37079	3
8	86500000	86600000	0.39262	5
8	86600000	86700000	0.38155	3
8	86700000	86800000	0.36615	4
8	86800000	86900000	0.35223	2
8	86900000	87000000	0.37845	1
8	87000000	87100000	0.37204	1
8	87100000	87200000	0.35234	1
8	87200000	87300000	0.34636	1
8	87300000	87400000	0.35474	1
8	87400000	87500000	0.34358	1
8	87500000	87600000	0.35125	4
8	87600000	87700000	0.35332	3
8	87700000	87800000	0.36886	2
8	87800000	87900000	0.35953	2
8	87900000	88000000	0.37734	1
8	88000000	88100000	0.35713	2
8	88100000	88200000	0.34101	1
8	88200000	88300000	0.3571	1
8	88300000	88400000	0.36934	3
8	88400000	88500000	0.35656	2
8	88500000	88600000	0.35725	1
8	88600000	88700000	0.35542	1
8	88700000	88800000	0.35407	1
8	88800000	88900000	0.34698	3
8	88900000	89000000	0.34689	0
8	89000000	89100000	0.34752	0
8	89100000	89200000	0.34422	0
8	89200000	89300000	0.36466	1
8	89300000	89400000	0.36413	0
8	89400000	89500000	0.37612	1
8	89500000	89600000	0.37026	1
8	89600000	89700000	0.38064	1
8	89700000	89800000	0.37848	2
8	89800000	89900000	0.38464	2
8	89900000	90000000	0.37109	3
8	90000000	90100000	0.37701	3
8	90100000	90200000	0.36544	1
8	90200000	90300000	0.37463	2
8	90300000	90400000	0.38526	2
8	90400000	90500000	0.37419	2
8	90500000	90600000	0.38128	4
8	90600000	90700000	0.38508	5
8	90700000	90800000	0.3884	3
8	90800000	90900000	0.3728	2
8	90900000	91000000	0.35352	4
8	91000000	91100000	0.36686	5
8	91100000	91200000	0.36909	2
8	91200000	91300000	0.36526	3
8	91300000	91400000	0.35753	1
8	91400000	91500000	0.36523	0
8	91500000	91600000	0.38142	2
8	91600000	91700000	0.36486	1
8	91700000	91800000	0.37785	1
8	91800000	91900000	0.38268	1
8	91900000	92000000	0.38292	5
